epoch,train_acc,train_d21_acc,train_d21_f1,train_d21_iou,train_f1,train_iou,train_loss,train_prec,train_rec,val_acc,val_d21_acc,val_d21_f1,val_d21_iou,val_f1,val_iou,val_loss,val_prec,val_rec
1,0.6719774007797241,0.9875960635542337,0.04193892015420361,0.023408465115711347,0.08790484815835953,0.054277803748846054,1.6046019861003562,0.24689310789108276,0.06832204759120941,0.6672034859657288,0.9874306536735372,0.0,0.0,0.05178960785269737,0.03490160033106804,1.2477700038159147,0.22278226912021637,0.04639332741498947
2,0.6878058910369873,0.9874590480828307,0.10612199949604131,0.061765511088461095,0.14754007756710052,0.0886748805642128,1.4701100303138124,0.3306814432144165,0.10891798138618469,0.6603334546089172,0.9874306536735372,0.0,0.0,0.025442905724048615,0.020702265202999115,1.6896198734324028,0.06229915842413902,0.03100866638123989
3,0.6913112998008728,0.9874657024966488,0.11963360245860485,0.07116638601593626,0.1657583862543106,0.09924595803022385,1.4408378218358069,0.35259756445884705,0.12075070291757584,0.6740341782569885,0.9874267578125,0.0,0.0,0.08633462339639664,0.053371280431747437,1.4907676970705073,0.373755544424057,0.06527680903673172
4,0.693417489528656,0.9874643934316354,0.13080107476475497,0.0782495616584387,0.1756438910961151,0.10511117428541183,1.426159879637148,0.36723360419273376,0.12725156545639038,0.667380690574646,0.9874306536735372,0.0,0.0,0.05440917983651161,0.03626919165253639,1.3123758283067257,0.3277646005153656,0.04750366136431694
5,0.6946578025817871,0.9875461554505977,0.1385936038257164,0.08390334389780892,0.18124796450138092,0.10842978954315186,1.4163054598560283,0.37683746218681335,0.1308094710111618,0.6805275678634644,0.9873787088597075,0.011622288934404026,0.006486104999450927,0.12092442065477371,0.07370199263095856,1.4454398472258385,0.3601914942264557,0.09242057800292969
6,0.696017324924469,0.9875902818504245,0.1489419871978064,0.09133828312559744,0.18834826350212097,0.1126708909869194,1.4078652400380272,0.38502100110054016,0.13564889132976532,0.6682207584381104,0.9874306536735372,0.0,0.0,0.05592429265379906,0.03698825091123581,1.1539762197656835,0.34671932458877563,0.047695040702819824
7,0.6968579888343811,0.987664844011813,0.14718413196277277,0.09005616348460684,0.19092872738838196,0.1142573282122612,1.4021194486132256,0.39283519983291626,0.13716009259223938,0.6726481318473816,0.9874306536735372,0.0,0.0,0.07220415025949478,0.0464971698820591,1.3830316637424713,0.2948172688484192,0.0584709458053112
8,0.6980515122413635,0.9877322063156277,0.1581728931530284,0.09776206599828105,0.19542643427848816,0.11698774248361588,1.3950699789913985,0.4026612341403961,0.1399674415588379,0.6632933020591736,0.9874176674700798,0.0,0.0,0.03711400181055069,0.02680615335702896,1.8701156479247072,0.3352089524269104,0.037203818559646606
9,0.6985469460487366,0.9877835325730284,0.1613958067099508,0.10018270441569833,0.1977674961090088,0.1184232160449028,1.3896248085462588,0.40617966651916504,0.14158719778060913,0.6686198115348816,0.9874306536735372,0.0,0.0,0.06728090345859528,0.04284064844250679,2.0859166548607195,0.3815140128135681,0.05412530153989792
10,0.699134111404419,0.9878621310182082,0.16138674191040006,0.09999485874579349,0.2002161145210266,0.11994414031505585,1.38621033441818,0.41403934359550476,0.14296118915081024,0.6616499423980713,0.9874306536735372,0.0,0.0,0.03335997834801674,0.024828927591443062,1.6829055344804804,0.2913195788860321,0.03522254899144173
11,0.6999799013137817,0.98787500349084,0.16611282422509163,0.10375167011454788,0.2025817334651947,0.12140253931283951,1.382594353764903,0.4151591658592224,0.14477166533470154,0.6605710387229919,0.9874306536735372,0.0,0.0,0.026296300813555717,0.02112727425992489,1.4474284369894799,0.18496903777122498,0.03142206370830536
12,0.700263500213623,0.9878757125677223,0.16286116084609542,0.10193248181995021,0.2041347473859787,0.1223330944776535,1.3808399629816612,0.42161890864372253,0.1454862803220749,0.6599659323692322,0.9874306536735372,0.0,0.0,0.02424456924200058,0.02007460966706276,1.8029343473150374,0.02956990711390972,0.030377505347132683
13,0.7002630829811096,0.9878971485073168,0.1654590408045399,0.10445596033231196,0.2043164074420929,0.12247597426176071,1.3786355705001292,0.42549291253089905,0.14549273252487183,0.6699534058570862,0.9874306536735372,0.0,0.0,0.058820538222789764,0.03924832120537758,1.2473646275540615,0.299238920211792,0.05129681155085564
14,0.7011048793792725,0.9879928193420465,0.1694259894883016,0.1068347812978962,0.20694519579410553,0.12411672621965408,1.375751560239306,0.4285692274570465,0.14724427461624146,0.6663030982017517,0.9874306536735372,0.0,0.0,0.050639450550079346,0.03402044251561165,1.510601652429459,0.3580637276172638,0.044726353138685226
15,0.702007532119751,0.9880032373177782,0.17113510155616385,0.10818654368048945,0.20980432629585266,0.12591631710529327,1.3721591544481555,0.4340190589427948,0.14917077124118805,0.6770071983337402,0.9874293550531915,0.0,0.0,0.09971293807029724,0.061300553381443024,2.185373289788023,0.426011323928833,0.07521554827690125
16,0.7012221813201904,0.9879737833549765,0.16573916607980746,0.10438706392673668,0.20672793686389923,0.12397497892379761,1.3734593666537305,0.4465031027793884,0.14690199494361877,0.693749189376831,0.9874306536735372,0.00038164298559594943,0.00019254838611851348,0.1550028920173645,0.09471993893384933,1.133915031209905,0.4246048033237457,0.11439061909914017
17,0.7015292644500732,0.9879798923250391,0.16862342363843422,0.10584071551685133,0.20749874413013458,0.12443117797374725,1.372101735093958,0.45292893052101135,0.14750953018665314,0.6931021213531494,0.9873916950631649,0.0015267004223689096,0.00077292763013789,0.14663547277450562,0.09188030660152435,2.025235356168544,0.36815497279167175,0.11911024153232574
18,0.7018569111824036,0.9880608361783679,0.17659363508675213,0.11249207923587468,0.20932865142822266,0.12558570504188538,1.3689190617781648,0.45240986347198486,0.1485738605260849,0.6710743308067322,0.9874306536735372,0.0,0.0,0.06896255910396576,0.04410847648978233,1.4412372289819921,0.33821794390678406,0.055636025965213776
19,0.7020825147628784,0.9880438183331937,0.17296397250657145,0.1102737964678579,0.21042031049728394,0.12627480924129486,1.3676881545936561,0.4387640058994293,0.14930231869220734,0.6641767024993896,0.9874306536735372,0.0,0.0,0.04311583563685417,0.02989121340215206,1.5820625754112894,0.38788819313049316,0.04021797329187393
20,0.7029649019241333,0.9881109079151307,0.1768373833177124,0.11201748678500667,0.21361805498600006,0.12826700508594513,1.3644067922056093,0.44983047246932983,0.1514057070016861,0.6712042689323425,0.9874462371176862,0.006250436066902185,0.0034445399775149973,0.07250931113958359,0.046068817377090454,2.661099927222475,0.47609806060791016,0.057396773248910904
21,0.7028522491455078,0.9880933991705764,0.17129610460211286,0.1084749075976118,0.211842343211174,0.12719902396202087,1.365578636300681,0.4442604184150696,0.1501338928937912,0.6623495817184448,0.9874306536735372,0.0,0.0,0.034344255924224854,0.025398671627044678,1.3570618350455101,0.21917423605918884,0.03596418350934982
22,0.7028163075447083,0.9881126533351485,0.17645204028094783,0.11155379039794706,0.21354636549949646,0.12820027768611908,1.3630031516394303,0.46071335673332214,0.15127944946289062,0.6883479356765747,0.985519084524601,0.14123143144429218,0.08222919444930046,0.12864327430725098,0.07926558703184128,1.3611906170845032,0.4621082842350006,0.09502743929624557
23,0.7042123079299927,0.9881365983160187,0.1794438208053564,0.1139346055242868,0.2167203575372696,0.13023269176483154,1.3595495478876793,0.47780725359916687,0.1533922702074051,0.6619820594787598,0.9874306536735372,0.0,0.0,0.03312986344099045,0.02470310963690281,1.7497907724786312,0.17478999495506287,0.03507530316710472
24,0.7045965790748596,0.9881619614506535,0.17923355094451232,0.11409834817208356,0.21790947020053864,0.13098134100437164,1.3583487271729913,0.4673426151275635,0.15420711040496826,0.6788737177848816,0.9874345495345744,0.0018162947031658335,0.0009486380409687124,0.09815928339958191,0.06136208027601242,1.1068727488213397,0.5102044343948364,0.07413819432258606
25,0.7048971652984619,0.9881803974495923,0.1787446107630339,0.11341038471434459,0.21921581029891968,0.13177137076854706,1.3559119588195265,0.5003770589828491,0.15487615764141083,0.6829256415367126,0.9874332509142287,0.0002736539708955261,0.00013771259840181533,0.1176358237862587,0.07309615612030029,1.0396214507995767,0.48327094316482544,0.08989754319190979
26,0.7048183083534241,0.988176361165801,0.18047775520160744,0.11626627954294018,0.22045627236366272,0.1325663924217224,1.3562717281408454,0.4669615924358368,0.156030535697937,0.6602218747138977,0.9874306536735372,0.0,0.0,0.025630181655287743,0.020774001255631447,1.3399566107607903,0.2572569251060486,0.03107203170657158
27,0.7054796814918518,0.9882163967374609,0.18031365459114299,0.11531410946771237,0.22016502916812897,0.13237909972667694,1.3554465723581033,0.48065125942230225,0.15534403920173645,0.6742638945579529,0.9874306536735372,0.0,0.0,0.08260446786880493,0.05242400988936424,2.6917089185816176,0.4047999978065491,0.06518308818340302
28,0.7055817246437073,0.988210942299905,0.1839284731351201,0.11729333924035558,0.22127416729927063,0.13304418325424194,1.3539125789905682,0.4874216914176941,0.1562855839729309,0.6675001382827759,0.9874306536735372,0.0,0.0,0.05805165320634842,0.03815770894289017,1.4945703491251519,0.37994980812072754,0.048989906907081604
29,0.705575168132782,0.9882277965119526,0.18016589661210156,0.11546868966789159,0.22181618213653564,0.13340216875076294,1.3528056912277298,0.49202510714530945,0.15662488341331482,0.6613126397132874,0.9874306536735372,0.0,0.0,0.029803365468978882,0.022929752245545387,3.54763670551016,0.2745967209339142,0.03322215750813484
30,0.705796480178833,0.988228123778206,0.18115430598571813,0.1162700753457598,0.2231164425611496,0.13418646156787872,1.3522823628194638,0.5167615413665771,0.15759313106536865,0.6965148448944092,0.9872163813164894,0.05930656000970067,0.03347639929740987,0.14697618782520294,0.09204145520925522,2.0566846715643052,0.44755473732948303,0.11236976832151413
31,0.7051194906234741,0.9881901063484417,0.1783896075094918,0.11474699186455788,0.22116686403751373,0.13299021124839783,1.353640744604097,0.4967980980873108,0.1562214195728302,0.6717069745063782,0.9873111806017287,0.01070588843528435,0.005777585914635912,0.07044486701488495,0.0449451319873333,1.8970485684719491,0.4050751030445099,0.05611778423190117
32,0.7063090801239014,0.9882411053395889,0.18445836622026618,0.1183346005342235,0.22454145550727844,0.13507726788520813,1.3503160475619251,0.5145073533058167,0.15847620368003845,0.6613336205482483,0.9874306536735372,0.0,0.0,0.03009769320487976,0.02308286912739277,1.4384815109537004,0.29940566420555115,0.03337322175502777
33,0.7063950300216675,0.9882285601332105,0.18404418588595445,0.11728891727603619,0.22593891620635986,0.1359463632106781,1.3478643606559202,0.5030938982963562,0.15934373438358307,0.6648684144020081,0.9874306536735372,0.0,0.0,0.04766010120511055,0.03246757760643959,1.2882931308543428,0.30703920125961304,0.04377062991261482
34,0.7075052261352539,0.9883433214993856,0.189033589350913,0.12143810149415382,0.22844979166984558,0.13761447370052338,1.3463905709891366,0.5253012776374817,0.16112752258777618,0.6732951998710632,0.9874306536735372,0.0,0.0,0.07964115589857101,0.05048390105366707,1.27546981167286,0.32548898458480835,0.06486617773771286
35,0.707586944103241,0.9882577959185098,0.1856097106028352,0.1195276850864451,0.2294888198375702,0.1381799876689911,1.3455375546424702,0.5124574303627014,0.16179651021957397,0.6689006686210632,0.9874306536735372,0.0,0.0,0.056946754455566406,0.03802746161818504,1.210099480253585,0.30117636919021606,0.050448670983314514
36,0.7072182893753052,0.9882594867941521,0.18364630300885296,0.11767352275572004,0.2283971607685089,0.1374693214893341,1.3460673616867815,0.5048308372497559,0.16098463535308838,0.6725483536720276,0.9874306536735372,0.0,0.0,0.07006868720054626,0.04518434777855873,1.2342043658520312,0.3757500648498535,0.05779237300157547
37,0.7073454856872559,0.9883177947316242,0.18483679829709893,0.1199097708052805,0.22818100452423096,0.13742169737815857,1.346125111636357,0.5149350762367249,0.16093207895755768,0.6854563355445862,0.9874475357380319,0.02359301406462032,0.013158907023991676,0.10694917291402817,0.06750940531492233,3.661030098478845,0.44202715158462524,0.08482995629310608
38,0.7075616121292114,0.9882720865449062,0.185042307217378,0.11904370488633899,0.22851821780204773,0.13760912418365479,1.3446948136518426,0.5096462965011597,0.16109417378902435,0.6633642315864563,0.9874254591921543,0.0,0.0,0.03768891841173172,0.02713305503129959,3.7734922589139734,0.2958572506904602,0.037420012056827545
39,0.7079519033432007,0.9883050313477435,0.19228005808881807,0.12389887183495998,0.2322845607995987,0.13995271921157837,1.3435596297424324,0.5213108658790588,0.16377660632133484,0.6741313338279724,0.9874046812666223,0.0014478896462487496,0.00074192021596939,0.07513805478811264,0.048352982848882675,3.2765194824401367,0.4053315818309784,0.06101321056485176
40,0.7076773047447205,0.9883451214637791,0.18831847817319777,0.12172877054679823,0.23097054660320282,0.13897152245044708,1.3439779136732712,0.5129570364952087,0.16258656978607178,0.6709745526313782,0.9874098757480053,0.003324945468462276,0.0017073974013328552,0.05702878534793854,0.03892161697149277,3.293790599133106,0.43478113412857056,0.05213385447859764
41,0.7077776193618774,0.9883204674060266,0.18694687451022307,0.12087130549982177,0.22959516942501068,0.13829204440116882,1.3434878397829517,0.5132420063018799,0.16185115277767181,0.6642791032791138,0.9872968957779256,0.0008819314199086369,0.00045029830900912587,0.04316731542348862,0.029911547899246216,9.957534939684766,0.41207757592201233,0.04020136967301369
42,0.7076193690299988,0.9884023385137399,0.19380042111035425,0.125466924714602,0.23044782876968384,0.138790100812912,1.3438661439915232,0.5194787979125977,0.16210998594760895,0.6617588996887207,0.9874306536735372,0.0,0.0,0.03315811604261398,0.024637755006551743,1.8832845928821158,0.3102831244468689,0.03492312505841255
43,0.7091509103775024,0.9883270672754692,0.19078363237422027,0.1228597881182965,0.23543252050876617,0.1419154405593872,1.3396030561107946,0.5199679732322693,0.16573047637939453,0.6686303019523621,0.9874293550531915,0.0,0.0,0.06313680112361908,0.04105892404913902,2.574271525474305,0.4256384074687958,0.05186406895518303
44,0.7086317539215088,0.9882976133126675,0.19034623627651245,0.12301712203625227,0.23272199928760529,0.14026714861392975,1.341015713863654,0.5248371362686157,0.16394104063510895,0.7019450068473816,0.9874046812666223,0.09599170005654051,0.057182737051489504,0.18194735050201416,0.11135133355855942,1.2498959759448438,0.430965393781662,0.13440586626529694
45,0.7096757292747498,0.9883792662428786,0.1941673794478386,0.12549867868461748,0.23682577908039093,0.14281140267848969,1.337873360772981,0.5271372199058533,0.16658933460712433,0.6772513389587402,0.9867644614361702,0.041613659966137626,0.023048737304324798,0.08937597274780273,0.055686842650175095,1.5975576512357021,0.3946431875228882,0.07005114108324051
46,0.7100847363471985,0.988393065969895,0.19857477894255504,0.12912836599507443,0.2395380586385727,0.14447423815727234,1.3373179927641414,0.5303688049316406,0.1684812754392624,0.6604633927345276,0.987431952293883,0.0002182214859738671,0.00010967317057099748,0.02633984200656414,0.021152079105377197,2.0594744580857296,0.19475214183330536,0.03143703565001488
47,0.7095264196395874,0.988353412208864,0.19671830383059968,0.1276873090777586,0.23699088394641876,0.14291900396347046,1.3383470778490838,0.5277754068374634,0.16673146188259125,0.6613296866416931,0.9874306536735372,0.0,0.0,0.03149997070431709,0.023814819753170013,3.506785359788448,0.2082766443490982,0.034134116023778915
48,0.7111051678657532,0.9884130292113494,0.19644717278090604,0.12714576939592376,0.24175280332565308,0.14593425393104553,1.333449390634455,0.5338487029075623,0.170022651553154,0.6689164638519287,0.9874267578125,0.00018341891256487422,9.210647499941765e-05,0.06351911276578903,0.04158846661448479,2.5851944583527584,0.42857182025909424,0.05282337963581085
49,0.7094504237174988,0.9883435942212634,0.19522163228696462,0.12748374844613294,0.23635321855545044,0.14255836606025696,1.3378181179471054,0.5336992740631104,0.16642102599143982,0.6658003330230713,0.9874072785073138,0.0032423092258688667,0.0016776271798509233,0.0486627072095871,0.03308693692088127,2.349065752739602,0.33555495738983154,0.04373813048005104
50,0.7090670466423035,0.9883090676315348,0.18927980095570549,0.12215223500856312,0.2353506088256836,0.14183515310287476,1.3389173895520117,0.5235284566879272,0.16557753086090088,0.6601641178131104,0.9874306536735372,0.0,0.0,0.02526251971721649,0.020594105124473572,7.815275369806493,0.07777761667966843,0.03088901750743389
